,latitude,longitude
186850071,44.788794,-93.248053
186850176,44.787304,-93.262193
186850229,44.799315,-93.238852
186850363,44.761448,-93.236075
186850386,44.760344,-93.234741
186850472,44.7638365,-93.2432023
186850478,44.764046,-93.242254
186850606,44.7777358,-93.2808115
186850933,44.797273,-93.248853
186850938,44.796922,-93.240468
186850957,44.779169,-93.265099
186851170,44.766332,-93.229658
186851175,44.766793,-93.228339
186851530,44.813718,-93.19172
186851603,44.7679246,-93.2755211
186851606,44.767926,-93.274217
186851631,44.768004,-93.247921
186851931,44.7603771,-93.2758457
186851960,44.7715824,-93.2727261
186852000,44.79734,-93.250891
186852007,44.798151,-93.248751
186852028,44.751991,-93.234087
186852041,44.750233,-93.235314
186852212,44.778993,-93.232124
186852231,44.752275,-93.208314
186852918,44.7639755,-93.2916218
186853127,44.7683237,-93.221768
186853189,44.808629,-93.236047
186853193,44.7824,-93.204096
186853247,44.79603,-93.229584
186853340,44.796462,-93.188149
186853493,44.754677,-93.269311
186853606,44.796768,-93.22289
186853639,44.79614,-93.224208
186853681,44.7957814,-93.2231083
186853686,44.795062,-93.223099
186853709,44.754677,-93.236913
186853716,44.75431,-93.23596
186853722,44.754172,-93.23708
186853923,44.74846,-93.258237
186854104,44.792723,-93.252549
186854111,44.7925708,-93.2535723
186854890,44.798528,-93.188227
186855119,44.754099,-93.281308
186855372,44.7703057,-93.2347966
186855487,44.7637486,-93.2196741
186855494,44.801666,-93.246933
186855750,44.7590383,-93.2226529
186855852,44.762322,-93.207837
186855877,44.7495628,-93.2270768
186856490,44.751404,-93.328074
186856635,44.760777,-93.206303
186856663,44.7629878,-93.1945546
186856924,44.7797,-93.257047
186856978,44.793987,-93.231737
186857094,44.8068584,-93.2257124
186857104,44.8066529,-93.2252189
186857109,44.806691,-93.2244142
186857128,44.8064969,-93.2243606
186857129,44.8069726,-93.2242158
186857217,44.770129,-93.295047
186857547,44.771761,-93.2478682
186857551,44.781799,-93.248166
186857608,44.7716243,-93.2702165
186857851,44.8183007,-93.2010394
186857863,44.78255,-93.22249
186858085,44.785322,-93.244898
186858432,44.7523345,-93.2392298
186858456,44.7779477,-93.2107341
186858917,44.7516543,-93.2402032
186859162,44.771777,-93.249352
186859395,44.755782,-93.220151
187844965,44.9610476,-93.198855
187844967,44.9610354,-93.2001248
187844969,44.9610431,-93.2013497
187844971,44.9606659,-93.2014241
187844980,44.9610405,-93.2031237
187844988,44.9572601,-93.1873907
187844992,44.9581398,-93.1896486
187844994,44.9587794,-93.1912538
187844998,44.9607248,-93.196067
187845006,44.9613497,-93.2077702
187845017,44.9413299,-93.1899268
187845019,44.940115,-93.189939
187845021,44.939029,-93.1899422
187845022,44.937926,-93.189932
187845024,44.937029,-93.18993
187845026,44.936121,-93.189927
187845027,44.9352368,-93.189937
187845028,44.9343273,-93.189948
187845029,44.9334241,-93.1899429
187845030,44.9325184,-93.189939
187845031,44.93161,-93.1899399
187845032,44.9306996,-93.1899351
187845033,44.9297906,-93.1899304
187845034,44.9288809,-93.1899321
187845035,44.9279743,-93.1899311
187845036,44.9270652,-93.1899273
187845037,44.9261582,-93.1899318
187845038,44.9252472,-93.1899311
187845039,44.923422,-93.189923
187845040,44.922518,-93.189925
187845043,44.921615,-93.189926
187845045,44.920704,-93.189927
187845051,44.9188865,-93.1899261
187845054,44.9106101,-93.1896076
187845055,44.9088829,-93.189618
187845471,44.9780602,-93.1878875
187845472,44.9781603,-93.188028
187845897,44.955914,-93.193601
187846262,44.9916328,-93.204501
187846280,44.9944364,-93.2057684
187846303,44.9916246,-93.2057443
187846319,44.9946841,-93.205977
187846887,44.977595,-93.20431
187846921,44.9749193,-93.2024395
187847258,44.9657499,-93.2014065
187847260,44.9691083,-93.2021405
187848084,44.9632972,-93.2013708
187849407,44.977585,-93.204194
187849834,44.962519,-93.202417
187849879,44.9646188,-93.2020873
187849883,44.9621905,-93.2020848
187850368,44.9748549,-93.2022719
187850378,44.976275,-93.200906
187851413,44.937022,-93.194454
187851435,44.9674569,-93.2014036
187851453,44.9699549,-93.2021749
187851951,44.9638179,-93.2013699
187852546,44.9686127,-93.2026489
187852547,44.9716887,-93.2024202
187852703,44.9850652,-93.2024767
187852723,44.9864742,-93.2033666
187852770,44.9732736,-93.1951545
187852962,44.976323,-93.2010179
187853123,44.9866527,-93.2035207
187853131,44.985384,-93.203956
187853138,44.9856528,-93.2042624
187853147,44.9852649,-93.2042614
187853159,44.983358,-93.2036507
187854062,44.9834839,-93.2033919
187854073,44.984845,-93.202478
187854327,44.9765585,-93.1956892
187854328,44.9770442,-93.1969767
187854329,44.9752244,-93.193354
187854333,44.9758084,-93.1939993
187854927,44.949442,-93.18575
187854929,44.9494439,-93.1873653
187854960,44.9496386,-93.1873665
187854962,44.949635,-93.189906
187854963,44.949624,-93.1924575
187856627,44.953779,-93.1873825
187856628,44.9542393,-93.1889889
187856629,44.9550895,-93.1919769
187856676,44.9556966,-93.1939309
187856679,44.956783,-93.1956676
187856681,44.957481,-93.197513
187856682,44.958117,-93.198857
187856690,44.958432,-93.2001439
187856707,44.959098,-93.2014102
187856709,44.9590751,-93.2026686
187856712,44.9589944,-93.2039471
187856714,44.958834,-93.205709
187856718,44.9586217,-93.2071808
187856893,44.9506057,-93.2004262
187856894,44.9520419,-93.2001835
187856895,44.953452,-93.2001724
187856896,44.9555963,-93.2001617
187856898,44.9573635,-93.2001415
187856907,44.962822,-93.2001326
187857620,44.988076,-93.196055
187857621,44.988074,-93.197383
187857623,44.9880707,-93.1979915
187858110,44.9161693,-93.1859252
187858111,44.9151895,-93.1852948
187858121,44.922084,-93.185991
187858122,44.920703,-93.185994
187858126,44.941664,-93.1857554
187858128,44.941361,-93.18576
187858406,44.9449003,-93.1969482
187858427,44.9438208,-93.196148
187859100,44.942935,-93.185758
187859102,44.943996,-93.185752
187859104,44.945144,-93.185746
187859106,44.946202,-93.185739
187859108,44.947262,-93.185732
187859112,44.950501,-93.185751
187859114,44.95084,-93.185751
187859117,44.951101,-93.185751
187859118,44.952378,-93.185752
187859609,44.959155,-93.18883
187860804,44.9688375,-93.1995087
187860820,44.9705334,-93.1997015
187860835,44.9713816,-93.1994987
187860836,44.9718543,-93.1990802
187860837,44.9726553,-93.1983353
187860843,44.9684915,-93.2004686
187861109,44.9068667,-93.1873917
187861111,44.9068629,-93.1887764
187861337,44.9508481,-93.1873712
187861339,44.950846,-93.189917
187861341,44.9508363,-93.1924617
187862118,44.989218,-93.19447
187862124,44.989424,-93.195128
187863681,44.993502,-93.201008
187863682,44.993504,-93.202513
187863684,44.9934969,-93.2037569
187863690,44.993457,-93.197354
187863691,44.993462,-93.198631
187863711,44.9134261,-93.1873887
187866482,44.967921,-93.1924445
187866491,44.9690706,-93.194782
187867357,44.9288852,-93.187375
187867359,44.9288691,-93.1925045
187871061,44.9577381,-93.2039668
187871128,44.956505,-93.203447
187871138,44.957504,-93.205573
187871385,44.9989246,-93.1871283
187871386,44.9989261,-93.1903313
187871387,44.9989247,-93.191612
187871390,44.9989304,-93.1934635
187871391,44.9989308,-93.1954607
187871393,44.9989163,-93.1973645
187871395,44.9989156,-93.1986418
187871400,44.9989257,-93.2011999
187871401,44.9989257,-93.2025201
187871402,44.9989231,-93.2037867
187871404,44.9989151,-93.2050356
187872786,44.9752573,-93.1879879
187872788,44.9754271,-93.1878973
187872790,44.9759921,-93.1876205
187872791,44.976982,-93.1871674
187872829,45.001137,-93.190271
187873522,45.001198,-93.187125
187873527,45.001156,-93.189698
187873528,45.001144,-93.19549
187874710,44.9814909,-93.1947104
187874713,44.982363,-93.1942236
187875106,44.921621,-93.1873764
187875107,44.921608,-93.1924948
187875750,44.936126,-93.1873857
187875753,44.9361179,-93.1924544
187875755,44.936116,-93.194455
187875757,44.936114,-93.196395
187876754,44.9279761,-93.1873734
187876756,44.9279671,-93.1925107
187876956,44.9816796,-93.1855481
187876957,44.9819498,-93.1872521
187876958,44.9819476,-93.1887258
187876965,44.9817933,-93.1910242
187876976,44.9813303,-93.1945166
187876990,44.980065,-93.198128
187877000,44.9790992,-93.1993228
187877012,44.97877,-93.200325
187877014,44.978776,-93.202536
187877334,44.978635,-93.187287
187877336,44.9792208,-93.1872831
187877338,44.979641,-93.187276
187877340,44.9807737,-93.1872643
187877341,44.9835032,-93.1872434
187877342,44.9844753,-93.1872178
187877343,44.984664,-93.187221
187877345,44.98591,-93.187211
187877347,44.987176,-93.187201
187877351,44.988086,-93.18719
187877353,44.9887182,-93.1871933
187877357,44.999805,-93.187123
187877359,45.001992,-93.187126
187877365,45.002582,-93.187128
187877366,45.0039876,-93.1871363
187877368,44.9416635,-93.1873906
187877369,44.9429401,-93.1873852
187877370,44.944004,-93.1873763
187877372,44.9451448,-93.187376
187877374,44.9462015,-93.1873816
187877377,44.9472672,-93.1873656
187877378,44.9483861,-93.187359
187877379,44.9519968,-93.1873736
187877381,44.952368,-93.1873701
187877383,44.9549047,-93.1873926
187877385,44.9553654,-93.1873898
187877393,44.9585808,-93.1873958
187877395,44.9599196,-93.1872493
187877573,44.977567,-93.201363
187877575,44.977293,-93.2015658
187877765,44.9844383,-93.1977184
187877767,44.98446,-93.19961
187877769,44.984459,-93.200998
187877776,44.984674,-93.188697
187877778,44.984685,-93.19017
187877782,44.9848426,-93.191643
187877793,44.9856551,-93.1941072
187878207,44.929794,-93.187376
187878209,44.929779,-93.1924982
187878233,44.9500321,-93.1983228
187878245,44.9548858,-93.2046613
187878259,44.95563,-93.206938
187878267,44.9438367,-93.1937781
187878296,44.9446066,-93.1964971
187878302,44.946691,-93.1974589
187878314,44.9483783,-93.1978852
187878387,44.9953083,-93.2050327
187878388,44.997111,-93.205041
187878803,44.9416762,-93.1899268
187878805,44.9416596,-93.1924464
187878808,44.9416529,-93.1975209
187878882,44.9413537,-93.1873923
187878884,44.9413464,-93.1924509
187878885,44.941344,-93.1978172
187879075,44.9401243,-93.1873881
187879076,44.9400941,-93.1924825
187883991,44.899595,-93.186079
187884001,44.8997309,-93.1873884
187885191,44.9044602,-93.1873955
187886037,44.988079,-93.194225
187886058,44.989454,-93.194231
187887435,44.966082,-93.1857571
187888213,44.9654985,-93.1975596
187888217,44.966387,-93.1996041
187888219,44.9671934,-93.2014205
187888224,44.967725,-93.202634
187888897,44.9390276,-93.1873911
187888898,44.9390259,-93.1924755
187888934,44.9432926,-93.193583
187888945,44.944741,-93.193918
187888947,44.945975,-93.194283
187888948,44.947013,-93.194591
187888950,44.9483827,-93.1949887
187890182,44.9379301,-93.1873893
187890183,44.9379209,-93.192471
187890185,44.937912,-93.195861
187890882,44.9729761,-93.2008515
187890891,44.9787117,-93.1913276
187890892,44.9785292,-93.1931519
187890893,44.9783714,-93.194151
187890895,44.9783691,-93.1961649
187890904,44.9796458,-93.1887567
187890910,44.9796546,-93.1903427
187890920,44.9790759,-93.1919965
187891323,44.968455,-93.2014059
187891423,44.9880901,-93.1884385
187891427,44.9893957,-93.1923514
187891428,44.989442,-93.192839
187891433,44.989413,-93.195454
187891434,44.9893715,-93.1961447
187892214,44.9724311,-93.205074
187892270,44.9143342,-93.1873861
187892272,44.9143292,-93.1898267
187893178,44.999388,-93.191611
187894075,44.9898799,-93.2024542
187894513,44.932516,-93.1873851
187894514,44.932496,-93.1924794
187894515,44.932495,-93.193606
187894552,44.9844793,-93.1855462
187895390,44.98592,-93.188682
187895392,44.985929,-93.190157
187895394,44.9859135,-93.1916169
187895396,44.9860918,-93.1940623
187895406,44.986277,-93.195586
187895408,44.986278,-93.1963126
187895410,44.986281,-93.197399
187895478,44.98014,-93.1935298
187895483,44.9803769,-93.1945282
187895504,44.979246,-93.1971862
187895505,44.9787498,-93.1977058
187895514,44.9782224,-93.1987604
187895526,44.976948,-93.200243
187895546,44.9807674,-93.185552
187895548,44.9807905,-93.1887413
187895553,44.9807346,-93.1903217
187895556,44.9800274,-93.1935038
187895658,44.9343068,-93.198405
187895662,44.9324816,-93.198063
187895666,44.9306745,-93.1977399
187895677,44.9234027,-93.1978756
187895717,44.9215767,-93.1971131
187895755,44.9172313,-93.1988586
187895883,44.9088822,-93.1916586
187895937,44.8992099,-93.187392
187895953,44.8981817,-93.1858933
187896268,44.9916122,-93.1973504
187896270,44.9953449,-93.1973638
187896272,44.99712,-93.1973669
187896589,44.912532,-93.1850179
187896590,44.912532,-93.1873838
187896630,44.9243444,-93.1873818
187896631,44.9243249,-93.1925059
187898789,44.963442,-93.1960622
187898791,44.964311,-93.195369
187898793,44.964954,-93.194842
187899204,44.9718808,-93.1960989
187899338,44.927045,-93.19359
187899340,44.92341,-93.193592
187899378,44.976645,-93.185788
187899388,44.975084,-93.186276
187899389,44.976574,-93.185503
187899981,44.9061687,-93.1873902
187900476,45.002007,-93.1895125
187900480,45.0025823,-93.1853568
187900533,44.9750675,-93.1909373
187900535,44.9759934,-93.1919371
187901416,44.9429198,-93.1932125
187901494,44.9437773,-93.1985389
187901548,44.9538987,-93.2056766
187902260,44.9916302,-93.2008373
187902263,44.9916312,-93.201432
187902288,44.9953128,-93.20119
187902289,44.997069,-93.20119
187902334,44.9198071,-93.19695
187902336,44.919713,-93.196967
187903055,44.9036666,-93.1873836
187903057,44.9035103,-93.1873877
187903062,44.9316096,-93.1873844
187903656,44.9663835,-93.2051919
187903658,44.9646132,-93.2052092
187903659,44.962902,-93.205225
187903674,44.956807,-93.206533
187903676,44.956851,-93.206473
187903845,44.922089,-93.1873828
187903848,44.9225245,-93.1873807
187903850,44.922511,-93.1924985
187904526,44.9775472,-93.1890868
187904533,44.9786494,-93.1887843
187904535,44.9835105,-93.1887299
187904537,44.987181,-93.188667
187904545,44.962832,-93.197564
187904552,44.9573638,-93.1975076
187904554,44.9564665,-93.1975002
187904555,44.955599,-93.197524
187904568,44.9693545,-93.1977964
187904584,44.9709898,-93.1971999
187904589,44.9713062,-93.1967051
187904615,44.97423,-93.194569
187904652,44.9762685,-93.1914339
187904654,44.9765733,-93.1908765
187904655,44.9769911,-93.1902014
187904657,44.977149,-93.189813
187905234,44.9651259,-93.1961323
187905396,44.9665649,-93.1950364
187905398,44.9674113,-93.1965185
187907792,44.9880849,-93.1923795
187907794,44.988081,-93.192863
187907796,44.988077,-93.195502
187907921,44.9106499,-93.1885327
187908392,44.961502,-93.1912177
187908395,44.9624,-93.190512
187909269,44.90163,-93.186091
187909670,44.9098093,-93.1860661
187909672,44.9098051,-93.187373
187910580,44.981239,-93.201019
187910582,44.98234,-93.201012
187910584,44.983379,-93.201005
187910586,44.9864221,-93.20099
187910590,44.962828,-93.198852
187910593,44.9598082,-93.1904593
187910713,44.952005,-93.1882831
187910750,44.95342,-93.18944
187911204,44.982854,-93.190754
187911220,44.987186,-93.190144
187911490,44.964035,-93.1975674
187911491,44.9651023,-93.1975509
187911494,44.9664258,-93.1975661
187911545,44.989014,-93.19575
187911557,44.9852348,-93.1956904
187911558,44.9855451,-93.1956961
187911571,44.9871839,-93.1958328
187912184,45.001017,-93.185267
187913676,44.9741159,-93.1934301
187913701,44.9483861,-93.1924496
187913702,44.9519903,-93.1924715
187913703,44.953276,-93.1924744
187913711,44.9575974,-93.1921789
187914045,44.946206,-93.189904
187914047,44.947263,-93.1899
187914049,44.9483854,-93.189895
187914051,44.951996,-93.189928
187914055,44.952762,-93.189821
187914223,44.945132,-93.192438
187914224,44.946197,-93.192434
187914225,44.947255,-93.192431
187914327,44.911708,-93.1873854
187914822,44.9999394,-93.2000395
187914826,44.9953255,-93.1998871
187915397,44.9783552,-93.1988708
187915413,44.9770327,-93.1952811
187915424,44.9773082,-93.1979966
187915442,44.9774324,-93.1912957
187915728,44.963867,-93.189034
187915735,44.9645614,-93.1924666
187915944,44.9916401,-93.2037205
187915946,44.9953037,-93.203761
187915948,44.997111,-93.203773
187915954,45.0006936,-93.2037934
187916332,44.983378,-93.199626
187916334,44.983396,-93.202489
187916340,44.983374,-93.196754
187916342,44.983378,-93.199498
187916649,44.9370348,-93.1873899
187916650,44.9370309,-93.1924481
187916652,44.937014,-93.196128
187917572,44.9307045,-93.1873844
187917573,44.93069,-93.1924919
187917574,44.930688,-93.193607
187917575,44.930687,-93.194867
187917576,44.930685,-93.195916
187917582,44.930685,-93.196128
187917869,44.98029,-93.198224
187917870,44.981645,-93.198419
187917871,44.982346,-93.198727
187920047,44.9715779,-93.1973402
187920727,44.9206971,-93.1953431
187920956,44.955729,-93.2040496
187920957,44.9573247,-93.2028263
187920964,44.987081,-93.202461
187920971,44.9916279,-93.2024636
187920973,44.9953019,-93.2025111
187920975,44.9970902,-93.2025187
187920977,45.0006889,-93.2025418
187921567,44.9234402,-93.1873839
187921569,44.923413,-93.1925022
187921585,44.9912773,-93.199861
187921789,44.9270698,-93.1873795
187921792,44.927041,-93.194962
187922804,44.9352326,-93.18738
187922806,44.9343353,-93.1873935
